Store ID,Store Name,Business ID,Merchant Store ID,Payout Date,Currency,Subtotal,Subtotal Tax Passed by DoorDash to Merchant,Commission,Commission Tax,Drive Charge,Marketing Fees (for historical reference only) | (All discounts and fees),Marketing Fee Tax (for historical reference only) | (Taxes on any applicable marketing fees),Alcohol Flat Fee,Alcohol Flat Fee Tax,Bag Fee,Bag Fee Tax,Cup Fee,Cup Fee Tax,Snap Ebt Discount,Error Charges,Adjustments | (for historical reference only),Total Before Adjustments,Net Payout,Transactions Start Local Date,Transactions End Local Date,Transactions Start UTC Date,Transactions End UTC Date,Payout ID,Payout Status,Tax Remitted by DoorDash to State,Printer Fee,Tablet Fee,Payment Processing Fee,Delivery Order Fee,Pickup Order Fee,Subscription Fee,Customer Discounts from Marketing | (Funded by You),Customer Discounts from Marketing | (Funded by DoorDash),Customer Discounts from Marketing | (Funded by a Third-party),Marketing Fees | (Including any applicable taxes),DoorDash Marketing Credit,Third-party Contribution,Adjustments
684906,McDonald's (24106-PALM AIRE),5579,24106,2025-06-30,USD,3045.43,0.00,391.81,0.00,0.00,85.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.07,7.13,2469.47,2476.60,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494938257,PAID,204.76,0.00,0.00,0.00,0.00,0.00,0.00,-85.08,-46.21,0.00,0.00,46.21,0.00,7.13
684917,McDonald's (24636-COPANS RD. & I - 95),5579,24636,2025-06-30,USD,3756.88,0.00,470.83,0.00,0.00,149.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.59,17.43,3089.47,3106.90,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494936307,PAID,246.85,0.00,0.00,0.00,0.00,0.00,0.00,-149.99,-79.22,0.00,0.00,79.22,0.00,17.43
684918,McDonald's (6653-DEERFIELD BEACH),5579,6653,2025-06-30,USD,4408.50,0.00,564.78,0.00,0.00,120.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.11,34.29,3669.78,3704.07,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494937282,PAID,293.30,0.00,0.00,0.00,0.00,0.00,0.00,-120.83,-99.42,0.00,0.00,99.42,0.00,34.29
685069,McDonald's (4112-SAMPLE ROAD),5579,4112,2025-06-30,USD,4181.00,0.00,524.72,0.00,0.00,127.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.73,27.41,3473.73,3501.14,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494935483,PAID,278.55,0.00,0.00,0.00,0.00,0.00,0.00,-127.82,-74.62,-6.63,0.00,74.62,6.63,27.41
685071,McDonald's (36313-ATLANTIC EXTENSION II),5579,36313,2025-06-30,USD,1762.62,0.00,219.83,0.00,0.00,78.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.54,10.06,1406.56,1416.62,2025-06-23,2025-06-29,2025-06-23,2025-06-30,494938521,PAID,113.57,0.00,0.00,0.00,0.00,0.00,0.00,-78.69,-62.00,0.00,0.00,62.00,0.00,10.06
685073,McDonald's (1585-A & F),5579,1585,2025-06-30,USD,4250.74,0.00,579.40,0.00,0.00,128.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.39,25.38,3498.93,3524.31,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494938004,PAID,280.53,0.00,0.00,0.00,0.00,0.00,0.00,-128.02,-106.16,0.00,0.00,106.16,0.00,25.38
685633,McDonald's (1868-PEMBROKE PINES),5579,1868,2025-06-30,USD,6119.86,0.00,825.73,0.00,0.00,213.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.54,34.44,5033.69,5068.13,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494943772,PAID,406.82,0.00,0.00,0.00,0.00,0.00,0.00,-213.90,-98.41,0.00,0.00,98.41,0.00,34.44
686273,McDonald's (10881-CONGRESS & 22ND),5579,10881,2025-06-30,USD,9127.70,0.00,1243.58,0.00,0.00,349.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.82,131.25,7409.79,7541.04,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494940620,PAID,604.07,0.00,0.00,0.00,0.00,0.00,0.00,-349.51,-164.43,0.00,0.00,164.43,0.00,131.25
687543,McDonald's (3482-BOYNTON BEACH),5579,3482,2025-06-30,USD,3245.57,0.00,453.19,0.00,0.00,92.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.02,20.38,2640.89,2661.27,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494944259,PAID,214.72,0.00,0.00,0.00,0.00,0.00,0.00,-92.47,-92.14,0.00,0.00,92.14,0.00,20.38
687850,McDonald's (5002-CYPRESS CREEK & POWERLINE),5579,5002,2025-06-30,USD,2657.27,0.00,342.61,0.00,0.00,63.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.51,14.01,2218.24,2232.25,2025-06-23,2025-06-29,2025-06-23,2025-06-30,494944603,PAID,179.73,0.00,0.00,0.00,0.00,0.00,0.00,-63.91,-23.03,0.00,0.00,23.03,0.00,14.01
688121,McDonald's (7253-BAY COLONY),5579,7253,2025-06-30,USD,2438.07,0.00,303.58,0.00,0.00,78.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.51,29.42,2011.69,2041.11,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494938133,PAID,159.87,0.00,0.00,0.00,0.00,0.00,0.00,-78.29,-75.27,0.00,0.00,75.27,0.00,29.42
677517,McDonald's (1013-NORTH POMPANO),5579,1013,2025-06-23,USD,2369.59,0.00,302.55,0.00,0.00,42.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,7.56,2009.78,2017.34,2025-06-16,2025-06-22,2025-06-16,2025-06-23,493188716,PAID,161.87,0.00,0.00,0.00,0.00,0.00,0.00,-42.94,-13.18,0.00,0.00,13.18,0.00,7.56
680307,McDonald's (10397-SUNRISE/PINE ISLAND),5579,10397,2025-06-23,USD,2385.65,0.00,300.25,0.00,0.00,106.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.45,10.79,1937.10,1947.89,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493186469,PAID,157.67,0.00,0.00,0.00,0.00,0.00,0.00,-106.85,-28.92,0.00,0.00,28.92,0.00,10.79
680368,McDonald's (2533-LAUDERDALE LAKES),5579,2533,2025-06-23,USD,5614.07,0.00,770.99,0.00,0.00,206.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.25,24.29,4565.92,4590.21,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493186848,PAID,373.58,0.00,0.00,0.00,0.00,0.00,0.00,-206.91,-72.59,0.00,0.00,72.59,0.00,24.29
680384,McDonald's (13565-GALT OCEAN MILE),5579,13565,2025-06-23,USD,880.21,0.00,107.04,0.00,0.00,42.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.71,725.63,728.34,2025-06-16,2025-06-22,2025-06-16,2025-06-23,493187967,PAID,58.40,0.00,0.00,0.00,0.00,0.00,0.00,-42.54,-2.68,0.00,0.00,2.68,0.00,2.71
680386,McDonald's (2011-CORAL RIDGE),5579,2011,2025-06-23,USD,2193.08,0.00,279.36,0.00,0.00,64.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.88,11.34,1822.53,1833.87,2025-06-16,2025-06-22,2025-06-16,2025-06-23,493175730,PAID,147.91,0.00,0.00,0.00,0.00,0.00,0.00,-64.31,-21.49,0.00,0.00,21.49,0.00,11.34
680392,McDonald's (22008-OAKLAND & 55TH),5579,22008,2025-06-23,USD,10360.85,0.00,1385.81,0.00,0.00,578.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.61,51.90,8230.34,8282.24,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493176608,PAID,677.29,0.00,0.00,0.00,0.00,0.00,0.00,-578.09,-130.01,-25.70,0.00,130.01,25.70,51.90
680394,McDonald's (17009-OAKLAND & HIATUS),5579,17009,2025-06-23,USD,2036.89,0.00,257.16,0.00,0.00,64.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.05,13.47,1676.57,1690.04,2025-06-16,2025-06-22,2025-06-16,2025-06-23,493177675,PAID,137.66,0.00,0.00,0.00,0.00,0.00,0.00,-64.11,-6.00,0.00,0.00,6.00,0.00,13.47
684427,McDonald's (681-COMMERCIAL),5579,681,2025-06-23,USD,2911.19,0.00,353.77,0.00,0.00,120.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.60,10.82,2418.99,2429.81,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493177487,PAID,194.60,0.00,0.00,0.00,0.00,0.00,0.00,-120.83,-9.28,0.00,0.00,9.28,0.00,10.82
684429,McDonald's (6712-EXECUTIVE),5579,6712,2025-06-23,USD,2125.48,0.00,259.32,0.00,0.00,164.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.10,11.88,1644.09,1655.97,2025-06-16,2025-06-22,2025-06-16,2025-06-23,493187646,PAID,135.39,0.00,0.00,0.00,0.00,0.00,0.00,-164.97,-28.76,0.00,0.00,28.76,0.00,11.88
684443,McDonald's (7732-OAKLAND FOREST),5579,7732,2025-06-23,USD,5838.08,0.00,734.13,0.00,0.00,214.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.50,27.07,4809.95,4837.02,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493174565,PAID,388.27,0.00,0.00,0.00,0.00,0.00,0.00,-214.50,-76.66,0.00,0.00,76.66,0.00,27.07
684444,McDonald's (7158-I-95 & SUNRISE),5579,7158,2025-06-23,USD,5049.01,0.00,667.46,0.00,0.00,347.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.20,21.81,3928.74,3950.55,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493181929,PAID,324.88,0.00,0.00,0.00,0.00,0.00,0.00,-347.61,-68.56,0.00,0.00,68.56,0.00,21.81
684455,"McDonald's (27555-SUNRISE, COMMERCIAL & 94TH)",5579,27555,2025-06-23,USD,2483.00,0.00,316.30,0.00,0.00,114.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.90,6.71,2037.36,2044.07,2025-06-16,2025-06-22,2025-06-16,2025-06-23,493183596,PAID,163.35,0.00,0.00,0.00,0.00,0.00,0.00,-114.44,-34.39,0.00,0.00,34.39,0.00,6.71
684457,McDonald's (5990-SOUTHGATE),5579,5990,2025-06-23,USD,4244.43,0.00,530.95,0.00,0.00,192.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.30,84.64,3499.45,3584.09,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493186337,PAID,279.53,0.00,0.00,0.00,0.00,0.00,0.00,-192.73,-61.23,0.00,0.00,61.23,0.00,84.64
684468,McDonald's (2565-5TH AVENUE),5579,2565,2025-06-23,USD,3598.64,0.00,448.28,0.00,0.00,185.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.14,20.13,2910.88,2931.01,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493186555,PAID,235.38,0.00,0.00,0.00,0.00,0.00,0.00,-185.34,-53.05,0.00,0.00,53.05,0.00,20.13
684472,McDonald's (3555-TAMARAC),5579,3555,2025-06-23,USD,3800.81,0.00,483.76,0.00,0.00,121.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.21,19.66,3156.21,3175.87,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493181880,PAID,255.24,0.00,0.00,0.00,0.00,0.00,0.00,-121.63,-34.10,0.00,0.00,34.10,0.00,19.66
684476,McDonald's (12885-MCNAB & ROCK ISLAND),5579,12885,2025-06-23,USD,7766.67,0.00,1036.26,0.00,0.00,463.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.97,36.93,6059.89,6096.82,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493181722,PAID,501.91,0.00,0.00,0.00,0.00,0.00,0.00,-463.55,-148.61,-19.37,0.00,148.61,19.37,36.93
684491,McDonald's (10671-LAKEWOOD),5579,10671,2025-06-23,USD,4368.20,0.00,546.61,0.00,0.00,243.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.76,19.68,3514.37,3534.05,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493185001,PAID,286.13,0.00,0.00,0.00,0.00,0.00,0.00,-243.46,-39.60,0.00,0.00,39.60,0.00,19.68
684546,McDonald's (32379-MIRABELLA),5579,32379,2025-06-23,USD,7288.90,0.00,886.66,0.00,0.00,444.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.53,37.28,5920.53,5957.81,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493176539,PAID,474.84,0.00,0.00,0.00,0.00,0.00,0.00,-444.18,-60.30,0.00,0.00,60.30,0.00,37.28
684559,McDonald's (16832-BROWARD & 1ST),5579,16832,2025-06-23,USD,6469.02,0.00,877.26,0.00,0.00,221.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.75,31.46,5330.12,5361.58,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493177004,PAID,433.48,0.00,0.00,0.00,0.00,0.00,0.00,-221.89,-58.96,-6.60,0.00,58.96,6.60,31.46
684904,"McDonald's (29261-BOCA RATON, BOCA CENTER RELO)",5579,29261,2025-06-23,USD,3236.95,0.00,404.25,0.00,0.00,135.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.60,13.66,2662.09,2675.75,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493186903,PAID,215.84,0.00,0.00,0.00,0.00,0.00,0.00,-135.01,-14.70,0.00,0.00,14.70,0.00,13.66
684906,McDonald's (24106-PALM AIRE),5579,24106,2025-06-23,USD,3364.91,0.00,421.70,0.00,0.00,150.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.13,13.68,2785.89,2799.57,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493176038,PAID,220.87,0.00,0.00,0.00,0.00,0.00,0.00,-150.19,-60.23,0.00,0.00,60.23,0.00,13.68
684917,McDonald's (24636-COPANS RD. & I - 95),5579,24636,2025-06-23,USD,3454.90,0.00,434.58,0.00,0.00,149.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.12,17.54,2771.41,2788.95,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493176195,PAID,229.59,0.00,0.00,0.00,0.00,0.00,0.00,-149.79,-29.27,-17.43,0.00,29.27,17.43,17.54
684918,McDonald's (6653-DEERFIELD BEACH),5579,6653,2025-06-23,USD,4258.94,0.00,528.91,0.00,0.00,184.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.70,54.72,3513.39,3568.11,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493181454,PAID,281.41,0.00,0.00,0.00,0.00,0.00,0.00,-184.94,-40.10,0.00,0.00,40.10,0.00,54.72
685069,McDonald's (4112-SAMPLE ROAD),5579,4112,2025-06-23,USD,5438.22,0.00,665.27,0.00,0.00,214.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.67,25.00,4496.98,4521.98,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493180814,PAID,359.12,0.00,0.00,0.00,0.00,0.00,0.00,-214.30,-94.49,0.00,0.00,94.49,0.00,25.00
685071,McDonald's (36313-ATLANTIC EXTENSION II),5579,36313,2025-06-23,USD,1977.41,0.00,244.74,0.00,0.00,78.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.63,7.96,1621.15,1629.11,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493183186,PAID,131.51,0.00,0.00,0.00,0.00,0.00,0.00,-78.89,-19.92,0.00,0.00,19.92,0.00,7.96
685073,McDonald's (1585-A & F),5579,1585,2025-06-23,USD,5056.61,0.00,669.41,0.00,0.00,235.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.43,22.17,4042.30,4064.47,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493177743,PAID,336.36,0.00,0.00,0.00,0.00,0.00,0.00,-235.47,-15.44,0.00,0.00,15.44,0.00,22.17
685633,McDonald's (1868-PEMBROKE PINES),5579,1868,2025-06-23,USD,6789.13,0.00,908.40,0.00,0.00,357.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.31,32.60,5408.92,5441.52,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493181210,PAID,442.82,0.00,0.00,0.00,0.00,0.00,0.00,-357.50,-111.20,0.00,0.00,111.20,0.00,32.60
686273,McDonald's (10881-CONGRESS & 22ND),5579,10881,2025-06-23,USD,8785.85,0.00,1172.96,0.00,0.00,537.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.69,56.96,6966.95,7023.91,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493187827,PAID,573.57,0.00,0.00,0.00,0.00,0.00,0.00,-537.25,-53.53,0.00,0.00,53.53,0.00,56.96
687543,McDonald's (3482-BOYNTON BEACH),5579,3482,2025-06-23,USD,4019.99,0.00,540.37,0.00,0.00,200.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.39,10.56,3250.91,3261.47,2025-06-16,2025-06-22,2025-06-16,2025-06-23,493175134,PAID,263.84,0.00,0.00,0.00,0.00,0.00,0.00,-200.32,-50.24,0.00,0.00,50.24,0.00,10.56
687850,McDonald's (5002-CYPRESS CREEK & POWERLINE),5579,5002,2025-06-23,USD,2841.40,0.00,357.87,0.00,0.00,107.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.42,48.17,2335.86,2384.03,2025-06-16,2025-06-23,2025-06-16,2025-06-23,493184361,PAID,190.72,0.00,0.00,0.00,0.00,0.00,0.00,-107.25,-11.42,0.00,0.00,11.42,0.00,48.17
688121,McDonald's (7253-BAY COLONY),5579,7253,2025-06-23,USD,2578.66,0.00,330.50,0.00,0.00,100.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.78,9.75,2108.92,2118.67,2025-06-16,2025-06-22,2025-06-16,2025-06-23,493187742,PAID,171.10,0.00,0.00,0.00,0.00,0.00,0.00,-100.46,-30.39,0.00,0.00,30.39,0.00,9.75
677517,McDonald's (1013-NORTH POMPANO),5579,1013,2025-06-16,USD,2128.32,0.00,261.95,0.00,0.00,110.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.56,12.53,1748.32,1760.85,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491423390,PAID,140.29,0.00,0.00,0.00,0.00,0.00,0.00,-110.49,-10.86,0.00,0.00,10.86,0.00,12.53
680307,McDonald's (10397-SUNRISE/PINE ISLAND),5579,10397,2025-06-16,USD,2734.54,0.00,334.19,0.00,0.00,176.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,12.59,2217.00,2229.59,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491424042,PAID,178.20,0.00,0.00,0.00,0.00,0.00,0.00,-176.07,-13.04,-10.79,0.00,13.04,10.79,12.59
680368,McDonald's (2533-LAUDERDALE LAKES),5579,2533,2025-06-16,USD,4879.54,0.00,668.65,0.00,0.00,230.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.47,28.93,3920.65,3949.58,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491415579,PAID,321.39,0.00,0.00,0.00,0.00,0.00,0.00,-230.77,-68.55,-7.08,0.00,68.55,7.08,28.93
680384,McDonald's (13565-GALT OCEAN MILE),5579,13565,2025-06-16,USD,541.50,0.00,63.98,0.00,0.00,33.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.24,4.71,440.24,444.95,2025-06-09,2025-06-15,2025-06-09,2025-06-16,491411416,PAID,35.53,0.00,0.00,0.00,0.00,0.00,0.00,-33.04,0.00,0.00,0.00,0.00,0.00,4.71
680386,McDonald's (2011-CORAL RIDGE),5579,2011,2025-06-16,USD,2256.30,0.00,271.02,0.00,0.00,131.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.10,12.58,1766.81,1779.39,2025-06-09,2025-06-15,2025-06-09,2025-06-16,491418957,PAID,144.96,0.00,0.00,0.00,0.00,0.00,0.00,-131.37,-52.91,0.00,0.00,52.91,0.00,12.58
680392,McDonald's (22008-OAKLAND & 55TH),5579,22008,2025-06-16,USD,10471.78,0.00,1365.87,0.00,0.00,744.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182.49,43.62,8179.05,8222.67,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491422750,PAID,671.90,0.00,0.00,0.00,0.00,0.00,0.00,-744.37,-164.57,0.00,0.00,164.57,0.00,43.62
680394,McDonald's (17009-OAKLAND & HIATUS),5579,17009,2025-06-16,USD,2648.42,0.00,317.14,0.00,0.00,189.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.16,14.44,2121.37,2135.81,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491418616,PAID,169.49,0.00,0.00,0.00,0.00,0.00,0.00,-189.75,-35.52,0.00,0.00,35.52,0.00,14.44
684427,McDonald's (681-COMMERCIAL),5579,681,2025-06-16,USD,2792.90,0.00,343.61,0.00,0.00,152.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82,15.61,2285.75,2301.36,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491414328,PAID,182.00,0.00,0.00,0.00,0.00,0.00,0.00,-152.72,-39.90,0.00,0.00,39.90,0.00,15.61
684429,McDonald's (6712-EXECUTIVE),5579,6712,2025-06-16,USD,2316.30,0.00,284.53,0.00,0.00,149.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.31,5.88,1859.84,1865.72,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491414423,PAID,150.85,0.00,0.00,0.00,0.00,0.00,0.00,-149.62,-13.73,0.00,0.00,13.73,0.00,5.88
684443,McDonald's (7732-OAKLAND FOREST),5579,7732,2025-06-16,USD,5386.70,0.00,669.50,0.00,0.00,316.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.79,32.59,4337.73,4370.32,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491418069,PAID,349.37,0.00,0.00,0.00,0.00,0.00,0.00,-316.68,-71.11,-6.35,0.00,71.11,6.35,32.59
684444,McDonald's (7158-I-95 & SUNRISE),5579,7158,2025-06-16,USD,4400.43,0.00,575.84,0.00,0.00,321.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.66,21.88,3390.34,3412.22,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491414811,PAID,282.48,0.00,0.00,0.00,0.00,0.00,0.00,-321.59,-39.17,0.00,0.00,39.17,0.00,21.88
684455,"McDonald's (27555-SUNRISE, COMMERCIAL & 94TH)",5579,27555,2025-06-16,USD,2021.36,0.00,244.57,0.00,0.00,165.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.71,11.48,1604.18,1615.66,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491421458,PAID,128.30,0.00,0.00,0.00,0.00,0.00,0.00,-165.90,-22.43,0.00,0.00,22.43,0.00,11.48
684457,McDonald's (5990-SOUTHGATE),5579,5990,2025-06-16,USD,4422.04,0.00,537.19,0.00,0.00,330.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.49,19.88,3473.98,3493.86,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491414008,PAID,282.03,0.00,0.00,0.00,0.00,0.00,0.00,-330.38,-61.96,-9.29,0.00,61.96,9.29,19.88
684468,McDonald's (2565-5TH AVENUE),5579,2565,2025-06-16,USD,4034.35,0.00,491.04,0.00,0.00,291.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.55,20.91,3203.72,3224.63,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491413742,PAID,258.90,0.00,0.00,0.00,0.00,0.00,0.00,-291.04,-39.29,0.00,0.00,39.29,0.00,20.91
684472,McDonald's (3555-TAMARAC),5579,3555,2025-06-16,USD,3998.66,0.00,489.65,0.00,0.00,232.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.04,55.77,3252.80,3308.57,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491413701,PAID,257.87,0.00,0.00,0.00,0.00,0.00,0.00,-232.17,-87.66,0.00,0.00,87.66,0.00,55.77
684476,McDonald's (12885-MCNAB & ROCK ISLAND),5579,12885,2025-06-16,USD,7234.57,0.00,921.76,0.00,0.00,669.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.16,39.38,5478.16,5517.54,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491412299,PAID,452.11,0.00,0.00,0.00,0.00,0.00,0.00,-669.49,-112.95,0.00,0.00,112.95,0.00,39.38
684491,McDonald's (10671-LAKEWOOD),5579,10671,2025-06-16,USD,3932.05,0.00,479.34,0.00,0.00,264.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,22.11,3151.92,3174.03,2025-06-09,2025-06-15,2025-06-09,2025-06-16,491415763,PAID,252.97,0.00,0.00,0.00,0.00,0.00,0.00,-264.79,-53.05,0.00,0.00,53.05,0.00,22.11
684546,McDonald's (32379-MIRABELLA),5579,32379,2025-06-16,USD,7397.81,0.00,894.77,0.00,0.00,480.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.61,33.46,5947.55,5981.01,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491418983,PAID,478.11,0.00,0.00,0.00,0.00,0.00,0.00,-480.88,-87.92,0.00,0.00,87.92,0.00,33.46
684559,McDonald's (16832-BROWARD & 1ST),5579,16832,2025-06-16,USD,6434.48,0.00,837.73,0.00,0.00,462.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.22,32.27,5034.61,5066.88,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491420271,PAID,413.71,0.00,0.00,0.00,0.00,0.00,0.00,-462.92,-63.09,0.00,0.00,63.09,0.00,32.27
684904,"McDonald's (29261-BOCA RATON, BOCA CENTER RELO)",5579,29261,2025-06-16,USD,2731.03,0.00,324.03,0.00,0.00,180.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.15,14.06,2191.99,2206.05,2025-06-09,2025-06-15,2025-06-09,2025-06-16,491414651,PAID,177.27,0.00,0.00,0.00,0.00,0.00,0.00,-180.86,-17.07,0.00,0.00,17.07,0.00,14.06
684906,McDonald's (24106-PALM AIRE),5579,24106,2025-06-16,USD,2762.33,0.00,334.86,0.00,0.00,181.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.94,14.49,2210.96,2225.45,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491416707,PAID,178.74,0.00,0.00,0.00,0.00,0.00,0.00,-181.57,-28.58,0.00,0.00,28.58,0.00,14.49
684917,McDonald's (24636-COPANS RD. & I - 95),5579,24636,2025-06-16,USD,3541.82,0.00,427.14,0.00,0.00,264.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.25,15.74,2802.83,2818.57,2025-06-09,2025-06-16,2025-06-09,2025-06-16,491415403,PAID,223.41,0.00,0.00,0.00,0.00,0.00,0.00,-264.60,-86.19,0.00,0.00,86.19,0.00,15.74
